Focal.ID,KMP.ID,Litter.Code,Treatment.4way,DF.Treatment,Rank,Age,Preg.stage,Location,AM.PM,Total.Monthly.Rainfall,Group.Size,Focal.Length.Hour,Olfactory,HIA.I.All,HIA.R.All,Fcomp.I,Fcomp.R,Sub.I.All,Sub.R.All,Prosocial.I,Prosocial.R
4.1.AB08,AB,ZA,Subordinate,Control,S,1.1,MP,Forage,PM,1.6,7,0.066666667,0,0,0,0,0,0,0,0,0
4.1.AB09,AB,ZA,Subordinate,Control,S,1.1,MP,Forage,PM,1.6,7,0.189444444,1,0,0,0,0,0,0,0,0
4.1.AB10,AB,ZA,Subordinate,Control,S,1.1,MP,Forage,PM,1.6,7,0.255833333,0,0,0,0,0,0,0,0,0
4.1.AB11,AB,ZA,Subordinate,Control,S,1.1,MP,Forage,AM,1.6,7,0.317222222,1,0,0,0,0,1,0,0,0
4.1.AB12,AB,ZA,Subordinate,Control,S,1.1,MP,Forage,AM,1.6,7,0.349444444,0,0,0,0,0,1,0,0,1
4.1.AB13,AB,ZA,Subordinate,Control,S,1.1,MP,Forage,PM,1.6,7,0.230833333,1,0,0,0,0,0,0,0,0
4.1.AB14,AB,ZA,Subordinate,Control,S,1.1,MP,Forage,PM,1.6,7,0.241944444,0,0,0,0,0,1,0,0,0
4.1.AB15,AB,ZA,Subordinate,Control,S,1.1,MP,Forage,PM,1.6,7,0.275555556,0,0,0,0,0,0,0,0,0
4.1.AB16,AB,ZA,Subordinate,Control,S,1.2,MP,Forage,AM,1.6,7,0.339444444,0,0,0,0,0,2,0,0,0
4.1.AB17,AB,ZA,Subordinate,Control,S,1.2,MP,Forage,AM,1.6,7,0.336111111,0,0,0,0,0,0,0,0,0
4.1.AB18,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,PM,1.4,7,0.286944444,0,2,0,0,0,0,0,0,0
4.1.AB19,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,AM,0,7,0.344444444,0,0,0,0,0,2,0,0,0
4.1.AB20,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,AM,0,7,0.338333333,0,0,0,0,0,0,0,0,0
4.1.AB21,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,AM,0,7,0.349166667,0,0,0,0,0,2,0,1,0
4.1.AB22,AB,ZA,Subordinate,Control,S,1.2,LP,Burrow,AM,0.4,6,0.084444444,0,0,3,0,0,0,0,0,1
4.1.AB23,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,AM,0.4,6,0.330277778,0,1,1,0,0,0,0,0,0
4.1.AB24,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,AM,0.4,6,0.321111111,0,0,0,0,0,0,0,0,0
4.1.AB25,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,PM,0.4,7,0.250555556,1,0,0,0,0,0,0,0,0
4.1.AB26,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,PM,0.4,7,0.256388889,0,0,0,0,0,0,0,0,0
4.1.AB27,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,PM,0.4,7,0.255277778,0,0,0,0,0,0,0,0,0
4.1.AB28,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,PM,5,7,0.243333333,0,0,0,0,0,0,0,0,0
4.1.AB29,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,AM,5,7,0.338333333,1,0,0,0,0,0,0,0,0
4.1.AB30,AB,ZA,Subordinate,Control,S,1.2,LP,Forage,PM,6.4,7,0.256666667,2,0,0,0,0,0,0,0,0
3.1.AM14,AM,HA,Control,Control,D,2.7,PP,Forage,AM,0,10,0.323611111,0,0,0,0,0,0,0,0,0
3.1.AM15,AM,HA,Control,Control,D,2.7,PP,Forage,AM,0,10,0.371666667,0,0,0,0,0,0,0,0,0
3.1.AM16,AM,HA,Control,Control,D,2.7,PP,Forage,AM,0,10,0.323888889,0,0,0,0,0,0,0,0,0
3.1.AM17,AM,HA,Control,Control,D,2.7,PP,Forage,PM,0,7,0.25,0,0,0,0,0,0,0,0,0
3.1.AM18,AM,HA,Control,Control,D,2.7,PP,Forage,PM,0,8,0.355833333,1,3,4,0,3,0,0,0,1
3.1.AM19,AM,HA,Control,Control,D,2.7,PP,Forage,AM,0,10,0.328888889,0,1,1,1,0,0,0,0,0
3.1.AM20,AM,HA,Control,Control,D,2.7,PP,Forage,AM,0,8,0.329444444,0,0,0,0,0,0,0,1,0
3.1.AM21,AM,HA,Control,Control,D,2.7,PP,Forage,AM,0,8,0.325,0,0,0,0,0,0,0,0,0
3.1.AM22,AM,HA,Control,Control,D,2.7,PP,Forage,AM,0,8,0.329166667,0,0,0,0,0,0,0,0,0
3.1.AM01,AM,HA,Subordinate,Control,S,2.6,LP,Forage,AM,0,13,0.341944444,0,1,2,0,1,0,0,1,0
3.1.AM02,AM,HA,Subordinate,Control,S,2.6,LP,Forage,PM,0,13,0.244722222,0,1,0,1,0,0,0,0,0
3.1.AM03,AM,HA,Subordinate,Control,S,2.6,LP,Forage,PM,0,13,0.251111111,0,0,0,0,0,0,0,0,0
3.1.AM04,AM,HA,Subordinate,Control,S,2.6,LP,Forage,PM,0,13,0.2475,1,0,0,0,0,0,0,0,0
3.1.AM05,AM,HA,Subordinate,Control,S,2.6,LP,Forage,PM,0,13,0.254444444,0,0,0,0,0,0,0,0,0
3.1.AM06,AM,HA,Subordinate,Control,S,2.6,LP,Forage,PM,0,13,0.239444444,0,0,0,0,0,0,0,0,0
3.1.AM07,AM,HA,Subordinate,Control,S,2.6,LP,Burrow,AM,0,13,0.066388889,0,0,0,0,0,0,0,0,0
3.1.AM08,AM,HA,Subordinate,Control,S,2.6,LP,Forage,AM,0,13,0.381944444,1,0,0,0,0,1,0,0,0
3.1.AM09,AM,HA,Subordinate,Control,S,2.6,LP,Forage,AM,0,13,0.319166667,0,0,0,0,0,0,0,0,0
3.1.AM10,AM,HA,Subordinate,Control,S,2.7,LP,Forage,AM,0,12,0.341666667,0,0,0,0,0,0,0,2,5
3.1.AM11,AM,HA,Subordinate,Control,S,2.7,LP,Forage,PM,0,12,0.346388889,0,0,0,0,0,0,0,0,0
3.1.AM12,AM,HA,Subordinate,Control,S,2.7,LP,Burrow,PM,0,12,0.093888889,0,0,0,0,0,0,0,3,2
3.1.AM13,AM,HA,Subordinate,Control,S,2.7,LP,Burrow,PM,0,12,0.042222222,0,0,0,0,0,0,0,0,1
3.2.AM01,AM,LB,Control,Control,D,2.8,MP,Forage,AM,0,14,0.333888889,0,0,0,0,0,0,0,0,0
3.2.AM02,AM,LB,Control,Control,D,2.8,MP,Forage,AM,0,14,0.331111111,0,5,0,0,0,0,4,0,0
3.2.AM03,AM,LB,Control,Control,D,2.8,MP,Forage,PM,0,14,0.273333333,0,2,2,0,1,0,0,1,1
3.2.AM04,AM,LB,Control,Control,D,2.8,MP,Forage,AM,0,14,0.292777778,0,0,0,0,0,0,0,0,0
3.2.AM05,AM,LB,Control,Control,D,2.8,MP,Forage,AM,0,14,0.321111111,0,0,0,0,0,0,0,2,1
3.2.AM06,AM,LB,Control,Control,D,2.8,MP,Forage,PM,0,13,0.146666667,0,0,0,0,0,0,0,0,0
3.2.AM07,AM,LB,Control,Control,D,2.8,MP,Forage,PM,0,13,0.246944444,0,1,0,0,0,0,0,1,0
3.2.AM08,AM,LB,Control,Control,D,2.8,LP,Forage,PM,5,12,0.305833333,0,0,0,0,0,0,2,0,0
3.2.AM09,AM,LB,Control,Control,D,2.8,LP,Forage,PM,5,12,0.2275,1,2,0,1,0,0,2,0,0
3.2.AM11,AM,LB,Control,Control,D,2.8,LP,Burrow,PM,5,12,0.097777778,0,1,0,0,0,0,6,0,3
3.2.AM12,AM,LB,Control,Control,D,2.8,LP,Burrow,AM,5.8,11,0.076666667,0,0,0,0,0,0,0,0,0
3.2.AM13,AM,LB,Control,Control,D,2.8,LP,Forage,AM,5.8,11,0.341666667,4,0,0,0,0,0,2,0,0
3.2.AM14,AM,LB,Control,Control,D,2.8,LP,Forage,PM,5.8,11,0.246111111,1,0,0,0,0,0,0,0,0
3.2.AM15,AM,LB,Control,Control,D,2.8,LP,Forage,PM,5.8,11,0.321666667,7,2,0,0,0,0,5,0,1
3.2.AM16,AM,LB,Control,Control,D,2.8,LP,Burrow,PM,5.8,11,0.091944444,1,1,0,0,0,0,2,4,2
3.2.AM17,AM,LB,Control,Control,D,2.8,LP,Burrow,AM,5.8,11,0.124444444,0,1,0,0,0,0,1,2,0
3.2.AM18,AM,LB,Control,Control,D,2.8,LP,Forage,AM,5.8,11,0.351944444,1,5,1,0,0,0,4,1,0
3.2.AM19,AM,LB,Control,Control,D,2.8,LP,Forage,AM,5.8,11,0.323333333,0,0,1,0,0,0,2,0,1
3.2.AM20,AM,LB,Control,Control,D,2.8,LP,Forage,AM,5.8,11,0.249166667,0,0,0,0,0,0,0,1,0
3.2.AM21,AM,LB,Control,Control,D,2.8,LP,Forage,PM,5.8,10,0.268055556,0,0,0,0,0,0,0,0,0
3.2.AM22,AM,LB,Control,Control,D,2.8,LP,Forage,PM,5.8,10,0.245555556,0,0,0,0,0,0,0,0,0
3.2.AM23,AM,LB,Control,Control,D,2.8,LP,Burrow,PM,5.8,10,0.042222222,0,0,0,0,0,0,0,0,0
3.2.AM24,AM,LB,Control,Control,D,2.8,LP,Burrow,AM,5.8,10,0.084444444,1,0,0,0,0,0,0,0,0
3.2.AM25,AM,LB,Control,Control,D,2.8,LP,Forage,AM,5.8,10,0.296944444,1,1,0,0,0,0,0,0,0
3.2.AM26,AM,LB,Control,Control,D,2.8,LP,Forage,AM,5.8,10,0.336388889,2,0,0,0,0,0,0,0,0
3.2.AM27,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6,10,0.251944444,0,0,0,0,0,0,0,0,0
3.2.AM28,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6,10,0.282222222,0,0,0,0,0,0,0,0,0
3.2.AM29,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6,10,0.251944444,0,0,0,0,0,0,0,0,0
3.2.AM30,AM,LB,Control,Control,D,2.9,LP,Burrow,PM,6,10,0.093055556,0,0,0,0,0,0,0,0,1
3.2.AM31,AM,LB,Control,Control,D,2.9,LP,Burrow,PM,6,10,0.101944444,0,0,0,0,0,0,0,0,0
3.2.AM32,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6,10,0.331666667,11,0,0,0,0,0,0,0,0
3.2.AM33,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6,10,0.315,0,0,0,0,0,0,0,0,1
3.2.AM34,AM,LB,Control,Control,D,2.9,LP,Burrow,PM,6,10,0.134166667,0,1,0,0,0,0,0,2,15
3.2.AM35,AM,LB,Control,Control,D,2.9,LP,Burrow,PM,6,10,0.124722222,0,0,0,0,0,0,0,0,5
3.2.AM36,AM,LB,Control,Control,D,2.9,LP,Burrow,AM,6,10,0.112777778,0,0,0,0,0,0,0,0,0
3.2.AM37,AM,LB,Control,Control,D,2.9,LP,Burrow,AM,6,10,0.108055556,0,0,0,0,0,0,0,0,0
3.2.AM39,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6,10,0.326944444,14,0,0,0,0,0,0,2,2
3.2.AM40,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6,10,0.337222222,0,2,1,0,1,0,0,0,0
3.2.AM41,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6,10,0.368611111,25,3,3,0,3,0,0,0,1
3.2.AM42,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6.2,10,0.261388889,0,0,0,0,0,0,0,0,0
3.2.AM43,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6.2,10,0.252777778,2,0,0,0,0,0,0,0,0
3.2.AM44,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6.2,10,0.2425,0,0,0,0,0,0,0,0,0
3.2.AM45,AM,LB,Control,Control,D,2.9,LP,Burrow,PM,6.2,10,0.031111111,0,0,0,0,0,0,0,0,0
3.2.AM46,AM,LB,Control,Control,D,2.9,LP,Burrow,AM,6.4,10,0.072777778,1,0,0,0,0,0,0,1,0
3.2.AM49,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6.4,10,0.351388889,1,1,0,0,0,0,0,0,0
3.2.AM51,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6.4,10,0.270555556,0,0,0,0,0,0,0,0,0
3.2.AM52,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6.4,10,0.286111111,3,0,0,0,0,0,0,0,0
3.2.AM53,AM,LB,Control,Control,D,2.9,LP,Forage,PM,6.4,10,0.244166667,0,0,0,0,0,0,0,0,0
3.2.AM54,AM,LB,Control,Control,D,2.9,LP,Burrow,AM,6.4,10,0.061666667,0,0,0,0,0,0,0,0,0
3.2.AM55,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6.4,10,0.333055556,1,1,1,0,1,0,0,0,0
3.2.AM56,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6.4,10,0.284444444,3,0,0,0,0,0,0,0,0
3.2.AM57,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6.4,10,0.331944444,0,0,0,0,0,0,0,0,0
3.2.AM58,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6.4,10,0.326111111,5,0,0,0,0,0,0,1,0
3.2.AM59,AM,LB,Control,Control,D,2.9,LP,Forage,AM,6.4,10,0.3475,0,0,0,0,0,0,0,0,0
3.2.AM60,AM,LB,Control,Control,D,2.9,PP,Forage,PM,6.4,10,0.2825,0,0,0,0,0,0,0,0,0
3.2.AM61,AM,LB,Control,Control,D,2.9,PP,Forage,PM,6.4,11,0.250277778,0,0,0,0,0,0,0,0,0
3.2.AM62,AM,LB,Control,Control,D,2.9,PP,Forage,PM,6.4,11,0.166666667,0,0,0,0,0,0,0,0,0
3.2.AM63,AM,LB,Control,Control,D,2.9,PP,Burrow,PM,6.4,11,0.041388889,0,0,0,0,0,0,0,0,0
3.2.AM64,AM,LB,Control,Control,D,2.9,PP,Forage,AM,6.6,9,0.340555556,0,0,1,0,0,0,0,0,0
3.2.AM65,AM,LB,Control,Control,D,2.9,PP,Forage,AM,6.6,9,0.353888889,2,0,0,0,0,0,0,0,0
3.2.AM66,AM,LB,Control,Control,D,2.9,PP,Forage,AM,6.6,9,0.306111111,0,0,0,0,0,0,0,0,0
3.2.AM67,AM,LB,Control,Control,D,2.9,PP,Forage,AM,6.6,9,0.331666667,0,0,0,0,0,0,0,0,0
3.2.AM68,AM,LB,Control,Control,D,2.9,PP,Forage,PM,6.6,11,0.278888889,0,0,0,0,0,0,0,0,0
3.2.AM69,AM,LB,Control,Control,D,2.9,PP,Forage,PM,6.6,11,0.253611111,0,0,1,0,0,0,0,0,0
3.2.AM70,AM,LB,Control,Control,D,2.9,PP,Burrow,AM,10.4,11,0.047222222,0,0,0,0,0,0,0,0,0
3.2.AM71,AM,LB,Control,Control,D,2.9,PP,Forage,AM,10.4,9,0.323333333,7,0,0,0,0,0,0,0,0
3.2.AM72,AM,LB,Control,Control,D,2.9,PP,Forage,AM,10.4,9,0.328611111,11,0,1,0,0,0,0,1,0
3.2.AM73,AM,LB,Control,Control,D,2.9,PP,Forage,AM,10.4,9,0.363611111,1,0,0,0,0,0,0,0,0
3.2.AM74,AM,LB,Control,Control,D,2.9,PP,Forage,AM,10.4,9,0.321944444,1,0,0,0,0,0,0,0,0
3.2.AM75,AM,LB,Control,Control,D,2.9,PP,Forage,AM,10.4,9,0.227222222,0,1,0,0,0,0,0,0,0
3.2.AM76,AM,LB,Control,Control,D,2.9,PP,Forage,PM,11.2,11,0.249722222,0,0,0,0,0,0,0,0,0
3.3.AM01,AM,MA,Control,Control,D,3,MP,Burrow,AM,38,17,0.100555556,0,0,0,0,0,0,0,0,0
3.3.AM02,AM,MA,Control,Control,D,3,MP,Forage,AM,38,17,0.298888889,0,4,0,0,0,0,6,1,3
3.3.AM03,AM,MA,Control,Control,D,3,MP,Forage,AM,38,17,0.306944444,0,1,0,0,0,0,2,0,1
3.3.AM04,AM,MA,Control,Control,D,3,MP,Forage,PM,38,17,0.195277778,1,0,0,0,0,0,0,1,0
3.3.AM07,AM,MA,Control,Control,D,3.1,LP,Forage,PM,38,17,0.251944444,0,0,0,0,0,0,0,0,0
3.3.AM08,AM,MA,Control,Control,D,3.1,LP,Burrow,PM,38,17,0.042222222,0,0,0,0,0,0,0,0,0
3.3.AM09,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,38,17,0.234166667,0,3,2,0,2,0,0,7,3
3.3.AM10,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,39.4,17,0.298611111,0,1,0,0,0,0,1,0,0
3.3.AM11,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,40.8,17,0.26,0,0,0,0,0,0,1,0,0
3.3.AM12,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,PM,40.8,17,0.086111111,0,0,0,0,0,0,0,2,0
3.3.AM13,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,AM,40.8,17,0.0925,0,0,0,0,0,0,0,0,2
3.3.AM14,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,40.8,17,0.336388889,0,2,0,0,0,0,2,1,1
3.3.AM15,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,PM,40.8,17,0.071388889,0,0,0,0,0,0,0,0,0
3.3.AM16,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,40.8,17,0.253611111,0,0,0,0,0,0,0,0,0
3.3.AM17,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,AM,44.8,17,0.109444444,0,0,0,0,0,0,0,0,0
3.3.AM18,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,44.8,17,0.337222222,0,1,0,0,0,0,2,0,0
3.3.AM19,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,44.8,17,0.346111111,0,3,0,0,0,0,0,0,0
3.3.AM20,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,AM,48.8,16,0.062777778,0,0,0,0,0,0,0,1,1
3.3.AM21,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,48.8,16,0.361388889,1,2,1,0,0,0,0,12,1
3.3.AM22,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,48.8,16,0.326666667,1,2,0,0,0,0,2,5,0
3.3.AM23,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,48.8,16,0.369444444,0,0,0,0,0,0,0,0,0
3.3.AM24,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,48.8,16,0.254444444,0,1,0,0,0,0,0,0,0
3.3.AM25,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,48.8,16,0.305,1,0,0,0,0,0,0,0,0
3.3.AM26,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,PM,48.8,16,0.095277778,0,0,0,0,0,0,2,0,0
3.3.AM27,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,PM,48.8,16,0.031111111,0,0,0,0,0,0,0,1,0
3.3.AM28,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,48.8,16,0.252777778,1,0,0,0,0,0,0,0,0
3.3.AM29,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,AM,48.8,16,0.094722222,0,0,0,0,0,0,0,0,0
3.3.AM30,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,48.8,16,0.343333333,2,3,0,0,0,0,0,0,0
3.3.AM31,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,48.8,16,0.325833333,1,0,0,0,0,0,0,0,0
3.3.AM32,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,48.8,16,0.329166667,0,0,0,0,0,0,6,0,0
3.3.AM33,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,48.8,16,0.396388889,1,0,0,0,0,0,0,0,0
3.3.AM34,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,48.8,16,0.239722222,1,0,0,0,0,0,1,0,0
3.3.AM35,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,PM,48.8,16,0.050277778,0,0,0,0,0,0,0,0,1
3.3.AM36,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,AM,45.8,16,0.095277778,0,0,0,0,0,0,1,1,1
3.3.AM37,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,45.8,16,0.340277778,0,0,0,0,0,0,0,0,0
3.3.AM38,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,AM,36.2,15,0.084444444,1,0,0,0,0,0,0,0,0
3.3.AM39,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,36.2,15,0.329444444,0,1,0,0,0,0,0,1,0
3.3.AM40,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,36.2,15,0.444444444,0,0,0,0,0,0,0,0,0
3.3.AM41,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,36.2,15,0.3225,1,3,0,0,0,0,0,2,1
3.3.AM42,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,36.2,15,0.356666667,0,0,0,0,0,0,0,1,1
3.3.AM43,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,36.2,15,0.270277778,2,3,0,0,0,0,0,0,0
3.3.AM44,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,36.2,15,0.253055556,0,1,0,0,0,0,0,0,0
3.3.AM45,AM,MA,Flutamide,Flutamide,D,3.1,LP,Burrow,PM,36.2,15,0.095,0,0,0,0,0,0,0,0,0
3.3.AM46,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,26.4,15,0.3125,0,1,1,0,1,0,0,0,0
3.3.AM47,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,26.4,15,0.284166667,0,0,0,0,0,0,0,0,0
3.3.AM48,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,PM,26.4,15,0.273333333,0,1,0,0,0,0,0,0,1
3.3.AM49,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,35.2,15,0.341388889,0,1,0,0,0,0,2,0,1
3.3.AM50,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,35.2,15,0.338333333,0,1,1,0,0,0,0,0,1
3.3.AM51,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,35.2,15,0.34,0,0,0,0,0,0,0,0,0
3.3.AM52,AM,MA,Flutamide,Flutamide,D,3.1,LP,Forage,AM,35.2,15,0.338055556,0,1,0,0,0,0,0,0,1
1.1.AR04,AR,SB,Subordinate,Control,S,2.3,LP,Burrow,PM,86.6,16,0.038888889,0,0,0,0,0,0,0,0,0
1.1.AR06,AR,SB,Subordinate,Control,S,2.3,LP,Forage,AM,65.6,16,0.546944444,0,0,0,0,0,0,0,0,0
1.1.AR07,AR,SB,Subordinate,Control,S,2.3,LP,Forage,AM,65.6,16,0.209166667,0,0,0,0,0,3,0,2,0
1.1.AR08,AR,SB,Subordinate,Control,S,2.3,LP,Forage,PM,65.4,16,0.346944444,1,0,0,0,0,1,0,0,0
1.1.AR09,AR,SB,Subordinate,Control,S,2.3,LP,Forage,AM,66.6,14,0.663333333,0,0,1,0,1,1,1,0,2
1.1.AR10,AR,SB,Subordinate,Control,S,2.3,LP,Burrow,AM,68.2,16,0.038611111,0,0,0,0,0,0,0,2,0
1.1.AR11,AR,SB,Subordinate,Control,S,2.3,LP,Burrow,AM,68.2,16,0.056944444,1,0,1,0,0,0,0,0,1
1.1.AR12,AR,SB,Subordinate,Control,S,2.3,LP,Forage,AM,68.2,16,0.293055556,6,0,1,0,0,1,0,1,0
1.1.AR13,AR,SB,Subordinate,Control,S,2.3,LP,Forage,AM,68.2,15,0.348333333,0,0,0,0,0,0,0,0,1
1.1.AR14,AR,SB,Subordinate,Control,S,2.3,LP,Forage,PM,68.2,16,0.397222222,0,0,1,0,1,0,0,0,0
1.1.AR15,AR,SB,Subordinate,Control,S,2.3,LP,Burrow,PM,68.2,17,0.071111111,0,0,0,0,0,0,0,0,0
1.1.AR16,AR,SB,Subordinate,Control,S,2.3,LP,Burrow,PM,68.2,17,0.071666667,0,0,0,0,0,0,0,2,0
1.1.AR17,AR,SB,Subordinate,Control,S,2.3,LP,Burrow,PM,89.8,16,0.06,0,0,0,0,0,0,0,3,0
1.1.AR18,AR,SB,Subordinate,Control,S,2.4,PP,Forage,AM,73.2,12,0.586388889,0,0,0,0,0,1,0,0,0
1.1.AR19,AR,SB,Subordinate,Control,S,2.4,PP,Forage,AM,73.2,12,0.265833333,0,0,0,0,0,0,0,0,0
1.1.AR20,AR,SB,Subordinate,Control,S,2.4,PP,Forage,AM,73.2,12,0.104722222,0,0,0,0,0,0,0,0,0
1.1.AR21,AR,SB,Subordinate,Control,S,2.4,PP,Burrow,PM,73.2,18,0.035833333,0,0,1,0,0,0,0,3,0
1.1.AR22,AR,SB,Subordinate,Control,S,2.4,PP,Forage,PM,25,6,0.317222222,0,0,1,0,0,0,2,0,0
1.1.AR23,AR,SB,Subordinate,Control,S,2.4,PP,Forage,PM,25,8,0.227777778,0,3,2,0,1,0,0,0,0
1.1.AR24,AR,SB,Subordinate,Control,S,2.4,PP,Burrow,AM,43.4,17,0.054166667,0,0,0,0,0,1,0,0,0
1.1.AR25,AR,SB,Subordinate,Control,S,2.4,PP,Forage,AM,43.4,17,0.491666667,1,2,3,0,2,0,1,1,0
1.1.AR26,AR,SB,Subordinate,Control,S,2.4,PP,Forage,AM,43.4,17,0.259722222,0,0,0,0,0,0,0,0,0
3.1.BB05,BB,XA,Subordinate,Control,S,2.9,MP,Forage,AM,10.4,10,0.3425,0,0,0,0,0,3,0,1,0
3.1.BB06,BB,XA,Subordinate,Control,S,2.9,MP,Forage,AM,10.4,10,0.340277778,0,0,0,0,0,0,0,0,0
3.1.BB07,BB,XA,Subordinate,Control,S,2.9,MP,Burrow,AM,12.6,10,0.098888889,0,0,1,0,0,3,0,9,3
3.1.BB08,BB,XA,Subordinate,Control,S,2.9,MP,Forage,AM,12.6,10,0.363333333,0,0,0,0,0,2,0,0,1
3.1.BB09,BB,XA,Subordinate,Control,S,2.9,MP,Forage,AM,12.6,10,0.323611111,0,4,3,1,2,2,0,0,0
3.1.BB10,BB,XA,Subordinate,Control,S,2.9,MP,Forage,PM,34.2,10,0.251111111,0,0,0,0,0,0,0,0,0
3.1.BB11,BB,XA,Subordinate,Control,S,2.9,MP,Burrow,PM,34.2,10,0.083888889,0,0,0,0,0,1,0,3,0
3.1.BB12,BB,XA,Subordinate,Control,S,2.9,MP,Forage,AM,34.2,10,0.370277778,0,1,0,0,0,4,0,0,2
3.1.BB13,BB,XA,Subordinate,Control,S,2.9,MP,Burrow,AM,34,10,0.059722222,0,0,0,0,0,0,0,0,0
3.1.BB14,BB,XA,Subordinate,Control,S,2.9,MP,Forage,AM,34,10,0.3575,0,0,0,0,0,0,0,0,0
3.1.BB15,BB,XA,Subordinate,Control,S,2.9,MP,Forage,PM,34,10,0.257777778,0,0,0,0,0,0,0,0,0
3.1.BB16,BB,XA,Subordinate,Control,S,2.9,MP,Forage,AM,37,10,0.327777778,0,1,2,0,1,1,0,0,1
3.1.BB17,BB,XA,Subordinate,Control,S,2.9,MP,Burrow,AM,37,10,0.094722222,0,0,7,0,0,14,0,8,6
3.1.BB18,BB,XA,Subordinate,Control,S,2.9,MP,Forage,AM,37,10,0.340277778,0,0,0,0,0,0,0,0,0
2.1.BI01,BI,VA,Subordinate,Control,S,1,LP,Forage,AM,8.8,15,0.458611111,1,0,0,0,0,0,0,0,0
